22,"मङ्गल्यं मङ्गलं विष्णुं वरेण्यम अनघं शुचिम
नमस्कृत्य हृषीकेशं चराचरगुरुं हरिम"
23,"महर्षेः पूजितस्येह सर्वलॊके महात्मनः
परवक्ष्यामि मतं कृत्स्नं वयासस्यामित तेजसः"
24,"आचख्युः कवयः के चित संप्रत्याचक्षते परे
आख्यास्यन्ति तथैवान्ये इतिहासम इमं भुवि"
25,"इदं तु तरिषु लॊकेषु महज जञानं परतिष्ठितम
विस्तरैश च समासैश च धार्यते यद दविजातिभिः"
26,"अलंकृतं शुभैः शब्दैः समयैर दिव्यमानुषैः
छन्दॊ वृत्तैश च विविधैर अन्वितं विदुषां परियम"
27,"निष्प्रभे ऽसमिन निरालॊके सर्वतस तमसावृते
बृहद अण्डम अभूद एकं परजानां बीजम अक्षयम"
28,"युगस्यादौ निमित्तं तन महद दिव्यं परचक्षते
यस्मिंस तच छरूयते सत्यं जयॊतिर बरह्म सनातनम"
29,"अद्भुतं चाप्य अचिन्त्यं च सर्वत्र समतां गतम
अव्यक्तं कारणं सूक्ष्मं यत तत सदसद आत्मकम"
30,"यस्मात पितामहॊ जज्ञे परभुर एकः परजापतिः
बरह्मा सुरगुरुः सथाणुर मनुः कः परमेष्ठ्य अथ"
31,"पराचेतसस तथा दक्षॊ दष्क पुत्राश च सप्त ये
ततः परजानां पतयः पराभवन्न एकविंशतिः"
32,"पुरुषश चाप्रमेयात्मा यं सर्वम ऋषयॊ विदुः
विश्वे देवास तथादित्या वसवॊ ऽथाश्विनाव अपि"
33,"यक्षाः साध्याः पिशाचाश च गुह्यकाः पितरस तथा
ततः परसूता विद्वांसः शिष्टा बरह्मर्षयॊ ऽमलाः"
34,"राजर्षयश च बहवः सर्वैः समुदिता गुणैः
आपॊ दयौः पृथिवी वायुर अन्तरिक्षं दिशस तथा"
35,"संवत्सरर्तवॊ मासाः पक्षाहॊ रात्रयः करमात
यच चान्यद अपि तत सर्वं संभूतं लॊकसाक्षिकम"
36,"यद इदं दृश्यते किं चिद भूतं सथावरजङ्गमम
पुनः संक्षिप्यते सर्वं जगत पराप्ते युगक्षये"
37,"यथर्ताव ऋतुलिङ्गानि नानारूपाणि पर्यये
दृश्यन्ते तानि तान्य एव तथा भावा युगादिषु"
38,"एवम एतद अनाद्य अन्तं भूतसंहार कारकम
अनादि निधनं लॊके चक्रं संपरिवर्तते"
39,"तरयस तरिंशत सहस्राणि तरयस तरिंशच छतानि च
तरयस तरिंशच च देवानां सृष्टिः संक्षेप लक्षणा"
40,"दिवः पुत्रॊ बृहद भानुश चक्षुर आत्मा विभावसुः
सविता च ऋचीकॊ ऽरकॊ भानुर आशा वहॊ रविः"
41,"पुत्रा विवस्वतः सर्वे मह्यस तेषां तथावरः
देव भराट तनयस तस्य तस्मात सुभ्राड इति समृतः"
42,"सुभ्राजस तु तरयः पुत्राः परजावन्तॊ बहुश्रुताः
दश जयॊतिः शतज्यॊतिः सहस्रज्यॊतिर आत्मवान"
43,"दश पुत्रसहस्राणि दश जयॊतेर महात्मनः
ततॊ दशगुणाश चान्ये शतज्यॊतेर इहात्मजाः"
44,"भूयस ततॊ दशगुणाः सहस्रज्यॊतिषः सुताः
तेभ्यॊ ऽयं कुरुवंशश च यदूनां भरतस्य च"
45,"ययातीक्ष्वाकु वंशश च राजर्षीणां च सर्वशः
संभूता बहवॊ वंशा भूतसर्गाः सविस्तराः"
46,"भूतस्थानानि सर्वाणि रहस्यं विविधं च यत
वेद यॊगं सविज्ञानं धर्मॊ ऽरथः काम एव च"
47,"धर्मकामार्थ शास्त्राणि शास्त्राणि विविधानि च
लॊकयात्रा विधानं च संभूतं दृष्टवान ऋषिः"
48,"इतिहासाः सवैयाख्या विविधाः शरुतयॊ ऽपि च
इह सर्वम अनुक्रान्तम उक्तं गरन्थस्य लक्षणम"
49,"विस्तीर्यैतन महज जञानम ऋषिः संक्षेपम अब्रवीत
इष्टं हि विदुषां लॊके समास वयास धारणम"
50,"मन्वादि भारतं के चिद आस्तीकादि तथापरे
तथॊपरिचराद्य अन्ये विप्राः सम्यग अधीयते"
51,"विविधं संहिता जञानं दीपयन्ति मनीषिणः
वयाख्यातुं कुशलाः के चिद गरन्थं धारयितुं परे"
52,"तपसा बरह्मचर्येण वयस्य वेदं सनातनम
इतिहासम इमं चक्रे पुण्यं सत्यवती सुतः"
53,"पराशरात्मजॊ विद्वान बरह्मर्षिः संशितव्रतः
मातुर नियॊगाद धर्मात्मा गाङ्गेयस्य च धीमतः"
54,"कषेत्रे विचित्रवीर्यस्य कृष्णद्वैपायनः पुरा
तरीन अग्नीन इव कौरव्याञ जनयाम आस वीर्यवान"
55,"उत्पाद्य धृतराष्ट्रं च पाण्डुं विदुरम एव च
जगाम तपसे धीमान पुनर एवाश्रमं परति"
56,"तेषु जातेषु वृद्धेषु गतेषु परमां गतिम
अब्रवीद भारतं लॊके मानुषे ऽसमिन महान ऋषिः"
57,"जनमेजयेन पृष्टः सन बराह्मणैश च सहस्रशः
शशास शिष्यम आसीनं वैशम्पायनम अन्तिके"
58,"स सदस्यैः सहासीनः शरावयाम आस भारतम
कर्मान्तरेषु यज्ञस्य चॊद्यमानः पुनः पुनः"
59,"विस्तरं कुरुवंशस्य गान्धार्या धर्मशीलताम
कषत्तुः परज्ञां धृतिं कुन्त्याः सम्यग दवैपायनॊ ऽबरवीत"
60,"वासुदेवस्य माहात्म्यं पाण्डवानां च सत्यताम
दुर्वृत्तं धार्तराष्ट्राणाम उक्तवान भगवान ऋषिः"
61,"चतुर्विंशतिसाहस्रीं चक्रे भारत संहिताम
उपाख्यानैर विना तावद भारतं परॊच्यते बुधैः"
62,"ततॊ ऽधयर्धशतं भूयः संक्षेपं कृतवान ऋषिः
अनुक्रमणिम अध्यायं वृत्तान्तानां सपर्वणाम"
63,"इदं दवैपायनः पूर्वं पुत्रम अध्यापयच छुकम
ततॊ ऽनयेभ्यॊ ऽनुरूपेभ्यः शिष्येभ्यः परददौ परभुः"
64,"नारदॊ ऽशरावयद देवान असितॊ देवलः पितॄन
गन्धर्वयक्षरक्षांसि शरावयाम आस वै शुकः"
65,"दुर्यॊधनॊ मन्युमयॊ महाद्रुमः; सकन्धः कर्णः शकुनिस तस्य शाखाः
दुःशासनः पुष्पफले समृद्धे; मूलं राजा धृतराष्ट्रॊ ऽमनीषी"
66,"युधिष्ठिरॊ धर्ममयॊ महाद्रुमः; सकन्धॊ ऽरजुनॊ भीमसेनॊ ऽसय शाखाः
माद्री सुतौ पुष्पफले समृद्धे; मूलं कृष्णॊ बरह्म च बराह्मणाश च"
67,"पाण्डुर जित्वा बहून देशान युधा विक्रमणेन च
अरण्ये मृगया शीलॊ नयवसत सजनस तदा"
68,"मृगव्यवाय निधने कृच्छ्रां पराप स आपदम
जन्मप्रभृति पार्थानां तत्राचार विधिक्रमः"
69,"मात्रॊर अभ्युपपत्तिश च धर्मॊपनिषदं परति
धर्मस्य वायॊः शक्रस्य देवयॊश च तथाश्विनॊः"
70,"तापसैः सह संवृद्धा मातृभ्यां परिरक्षिताः
मेध्यारण्येषु पुण्येषु महताम आश्रमेषु च"
71,"ऋषिभिश च तदानीता धार्तराष्ट्रान परति सवयम
शिशवश चाभिरूपाश च जटिला बरह्मचारिणः"
72,"पुत्राश च भरातरश चेमे शिष्याश च सुहृदश च वः
पाण्डवा एत इत्य उक्त्वा मुनयॊ ऽनतर्हितास ततः"
73,"तांस तैर निवेदितान दृष्ट्वा पाण्डवान कौरवास तदा
शिष्टाश च वर्णाः पौरा ये ते हर्षाच चुक्रुशुर भृशम"
74,"आहुः के चिन न तस्यैते तस्यैत इति चापरे
यदा चिरमृतः पाण्डुः कथं तस्येति चापरे"
75,"सवागतं सर्वथा दिष्ट्या पाण्डॊः पश्याम संततिम
उच्यतां सवागतम इति वाचॊ ऽशरूयन्त सर्वशः"
76,"तस्मिन्न उपरते शब्दे दिशः सर्वा विनादयन
अन्तर्हितानां भूतानां निस्वनस तुमुलॊ ऽभवत"
77,"पुष्पवृष्टिं शुभा गन्धाः शङ्खदुन्दुभिनिस्वनाः
आसन परवेशे पार्थानां तद अद्भुतम इवाभवत"
78,"तत परीत्या चैव सर्वेषां पौराणां हर्षसंभवः
शब्द आसीन महांस तत्र दिवस्पृक कीर्तिवर्धनः"
79,"ते ऽपय अधीत्याखिलान वेदाञ शास्त्राणि विविधानि च
नयवसन पाण्डवास तत्र पूजिता अकुतॊभयाः"
80,"युधिष्ठिरस्य शौचेन परीताः परकृतयॊ ऽभवन
धृत्या च भीमसेनस्य विक्रमेणार्जुनस्य च"
81,"गुरुशुश्रूषया कुन्त्या यमयॊर विनयेन च
तुतॊष लॊकः सकलस तेषां शौर्यगुणेन च"
82,"समवाये ततॊ राज्ञां कन्यां भर्तृस्वयंवराम
पराप्तवान अर्जुनः कृष्णां कृत्वा कर्म सुदुष्करम"
83,"ततः परभृति लॊके ऽसमिन पूज्यः सर्वधनुष्मताम
आदित्य इव दुष्प्रेक्ष्यः समरेष्व अपि चाभवत"
84,"स सर्वान पार्थिवाञ जित्वा सर्वांश च महतॊ गणान
आजहारार्जुनॊ राज्ञे राजसूयं महाक्रतुम"
85,"अन्नवान दक्षिणावांश च सर्वैः समुदितॊ गुणैः
युधिष्ठिरेण संप्राप्तॊ राजसूयॊ महाक्रतुः"
86,"सुनयाद वासुदेवस्य भीमार्जुनबलेन च
घातयित्वा जरासंधं चैद्यं च बलगर्वितम"
87,"दुर्यॊधनम उपागच्छन्न अर्हणानि ततस ततः
मणिकाञ्चनरत्नानि गॊहस्त्यश्वधनानि च"
88,"समृद्धां तां तथा दृष्ट्वा पाण्डवानां तदा शरियम
ईर्ष्या समुत्थः सुमहांस तस्य मन्युर अजायत"
89,"विमानप्रतिमां चापि मयेन सुकृतां सभाम
पाण्डवानाम उपहृतां स दृष्ट्वा पर्यतप्यत"
90,"यत्रावहसितश चासीत परस्कन्दन्न इव संभ्रमात
परत्यक्षं वासुदेवस्य भीमेनानभिजातवत"
91,"स भॊगान विविधान भुञ्जन रत्नानि विविधानि च
कथितॊ धृतराष्ट्रस्य विवर्णॊ हरिणः कृशः"
92,"अन्वजानाद अतॊ दयूतं धृतराष्ट्रः सुतप्रियः
तच छरुत्वा वासुदेवस्य कॊपः समभवन महान"
93,"नातिप्रीति मनाश चासीद विवादांश चान्वमॊदत
दयूतादीन अनयान घॊरान परवृद्धांश चाप्य उपैक्षत"
94,"निरस्य विदुरं दरॊणं भीष्मं शारद्वतं कृपम
विग्रहे तुमुले तस्मिन्न अहन कषत्रं परस्परम"
95,"जयत्सु पाण्डुपुत्रेषु शरुत्वा सुमहद अप्रियम
दुर्यॊधन मतं जञात्वा कर्णस्य शकुनेस तथा
धृतराष्ट्रश चिरं धयात्वा संजयं वाक्यम अब्रवीत"
96,"शृणु संजय मे सर्वं न मे ऽसूयितुम अर्हसि
शरुतवान असि मेधावी बुद्धिमान पराज्ञसंमतः"
97,"न विग्रहे मम मतिर न च परीये कुरु कषये
न मे विशेषः पुत्रेषु सवेषु पाण्डुसुतेषु च"
98,"वृद्धं माम अभ्यसूयन्ति पुत्रा मन्युपरायणाः
अहं तव अचक्षुः कार्पण्यात पुत्र परीत्या सहामि तत
मुह्यन्तं चानुमुह्यामि दुर्यॊधनम अचेतनम"
99,"राजसूये शरियं दृष्ट्वा पाण्डवस्य महौजसः
तच चावहसनं पराप्य सभारॊहण दर्शने"
100,"अमर्षितः सवयं जेतुम अशक्तः पाण्डवान रणे
निरुत्साहश च संप्राप्तुं शरियम अक्षत्रियॊ यथा
गान्धारराजसहितश छद्म दयूतम अमन्त्रयत"
101,"तत्र यद यद यथा जञातं मया संजय तच छृणु
शरुत्वा हि मम वाक्यानि बुद्ध्या युक्तानि तत्त्वतः
ततॊ जञास्यसि मां सौते परज्ञा चक्षुषम इत्य उत"
102,"यदाश्रौषं धनुर आयम्य चित्रं; विद्धं लक्ष्यं पातितं वै पृथिव्याम
कृष्णां हृतां पश्यतां सर्वराज्ञां; तदा नाशंसे विजयाय संजय"
103,"यदाश्रौषं दवारकायां सुभद्रां; परसह्यॊढां माधवीम अर्जुनेन
इन्द्रप्रस्थं वृष्णिवीरौ च यातौ; तदा नाशंसे विजयाय संजय"
104,"यदाश्रौषं देवराजं परवृष्टं; शरैर दिव्यैर वारितं चार्जुनेन
अग्निं तथा तर्पितं खाण्डवे च; तदा नाशंसे विजयाय संजय"
105,"यदाश्रौषं हृतराज्यं युधिष्ठिरं; पराजितं सौबलेनाक्षवत्याम
अन्वागतं भरातृभिर अप्रमेयैस; तदा नाशंसे विजयाय संजय"
106,"यदाश्रौषं दरौपदीम अश्रुकण्ठीं; सभां नीतां दुःखिताम एकवस्त्राम
रजस्वलां नाथवतीम अनाथवत; तदा नाशंसे विजयाय संजय"
107,"यदाश्रौषं विविधास तात चेष्टा; धर्मात्मनां परस्थितानां वनाय
जयेष्ठप्रीत्या कलिश्यतां पाण्डवानां; तदा नाशंसे विजयाय संजय"
108,"यदाश्रौषं सनातकानां सहस्रैर; अन्वागतं धर्मराजं वनस्थम
भिक्षाभुजां बराह्मणानां महात्मनां; तदा नाशंसे विजयाय संजय"
109,"यदाश्रौषम अर्जुनॊ देवदेवं; किरात रूपं तर्यम्बकं तॊष्य युद्धे
अवाप तत पाशुपतं महास्त्रं; तदा नाशंसे विजयाय संजय"
110,"यदाश्रौषं तरिदिवस्थं धनंजयं; शक्रात साक्षाद दिव्यम अस्त्रं यथावत
अधीयानं शंसितं सत्यसंधं; तदा नाशंसे विजयाय संजय"
111,"यदाश्रौषं वैश्रवणेन सार्धं; समागतं भीमम अन्यांश च पार्थान
तस्मिन देशे मानुषाणाम अगम्ये; तदा नाशंसे विजयाय संजय"
112,"यदाश्रौषं घॊषयात्रा गतानां; बन्धं गन्धर्वैर मॊक्षणं चार्जुनेन
सवेषां सुतानां कर्ण बुद्धौ रतानां; तदा नाशंसे विजयाय संजय"
113,"यदाश्रौषं यक्षरूपेण धर्मं; समागतं धर्मराजेन सूत
परश्नान उक्तान विब्रुवन्तं च सम्यक; तदा नाशंसे विजयाय संजय"
114,"यदाश्रौषं मामकानां वरिष्ठान; धनंजयेनैक रथेन भग्नान
विराट राष्ट्रे वसता महात्मना; तदा नाशंसे विजयाय संजय"
115,"यदाश्रौषं सत्कृतां मत्स्यराज्ञा; सुतां दत्ताम उत्तराम अर्जुनाय
तां चार्जुनः परत्यगृह्णात सुतार्थे; तदा नाशंसे विजयाय संजय"
116,"यदाश्रौषं निर्जितस्याधनस्य; परव्राजितस्य सवजनात परच्युतस्य
अक्षौहिणीः सप्त युधिष्ठिरस्य; तदा नाशंसे विजयाय संजय"
117,"यदाश्रौषं नरनारायणौ तौ; कृष्णार्जुनौ वदतॊ नारदस्य
अहं दरष्टा बरह्मलॊके सदेति; तदा नाशंसे विजयाय संजय"
118,"यदाश्रौषं माधवं वासुदेवं; सर्वात्मना पाण्डवार्थे निविष्टम
यस्येमां गां विक्रमम एकम आहुस; तदा नाशंसे विजयाय संजय"
119,"यदाश्रौषं कर्णदुर्यॊधनाभ्यां; बुद्धिं कृतां निग्रहे केशवस्य
तं चात्मानं बहुधा दर्शयानं; तदा नाशंसे विजयाय संजय"
120,"यदाश्रौषं वासुदेवे परयाते; रथस्यैकाम अग्रतस तिष्ठमानाम
आर्तां पृथां सान्त्वितां केशवेन; तदा नाशंसे विजयाय संजय"
121,"यदाश्रौषं मन्त्रिणं वासुदेवं; तथा भीष्मं शांतनवं च तेषाम
भारद्वाजं चाशिषॊ ऽनुब्रुवाणं; तदा नाशंसे विजयाय संजय"
122,"यदाश्रौषं कर्ण उवाच भीष्मं; नाहं यॊत्स्ये युध्यमाने तवयीति
हित्वा सेनाम अपचक्राम चैव; तदा नाशंसे विजयाय संजय"
123,"यदाश्रौषं वासुदेवार्जुनौ तौ; तथा धनुर गाण्डिवम अप्रमेयम
तरीण्य उग्रवीर्याणि समागतानि; तदा नाशंसे विजयाय संजय"
124,"यदाश्रौषं कश्मलेनाभिपन्ने; रथॊपस्थे सीदमाने ऽरजुने वै
कृष्णं लॊकान दर्शयानं शरीरे; तदा नाशंसे विजयाय संजय"
125,"यदाश्रौषं भीष्मम अमित्रकर्शनं; निघ्नन्तम आजाव अयुतं रथानाम
नैषां कश चिद वध्यते दृश्यरूपस; तदा नाशंसे विजयाय संजय"
126,"यदाश्रौषं भीष्मम अत्यन्तशूरं; हतं पार्थेनाहवेष्व अप्रधृष्यम
शिखण्डिनं पुरतः सथापयित्वा; तदा नाशंसे विजयाय संजय"
127,"यदाश्रौषं शरतल्पे शयानं; वृद्धं वीरं सादितं चित्रपुङ्खैः
भीष्मं कृत्वा सॊमकान अल्पशेषांस; तदा नाशंसे विजयाय संजय"
128,"यदाश्रौषं शांतनवे शयाने; पानीयार्थे चॊदितेनार्जुनेन
भूमिं भित्त्वा तर्पितं तत्र भीष्मं; तदा नाशंसे विजयाय संजय"
129,"यदाश्रौषं शुक्रसूर्यौ च युक्तौ; कौन्तेयानाम अनुलॊमौ जयाय
नित्यं चास्माञ शवापदा वयाभषन्तस; तदा नाशंसे विजयाय संजय"
130,"यदा दरॊणॊ विविधान अस्त्रमार्गान; विदर्शयन समरे चित्रयॊधी
न पाण्डवाञ शरेष्ठतमान निहन्ति; तदा नाशंसे विजयाय संजय"
131,"यदाश्रौषं चास्मदीयान महारथान; वयवस्थितान अर्जुनस्यान्तकाय
संसप्तकान निहतान अर्जुनेन; तदा नाशंसे विजयाय संजय"
132,"यदाश्रौषं वयूहम अभेद्यम अन्यैर; भारद्वाजेनात्त शस्त्रेण गुप्तम
भित्त्वा सौभद्रं वीरम एकं परविष्टं; तदा नाशंसे विजयाय संजय"
133,"यदाभिमन्युं परिवार्य बालं; सर्वे हत्वा हृष्टरूपा बभूवुः
महारथाः पार्थम अशक्नुवन्तस; तदा नाशंसे विजयाय संजय"
134,"यदाश्रौषम अभिमन्युं निहत्य; हर्षान मूढान करॊशतॊ धार्तराष्ट्रान
करॊधं मुक्तं सैन्धवे चार्जुनेन; तदा नाशंसे विजयाय संजय"
135,"यदाश्रौषं सैन्धवार्थे परतिज्ञां; परतिज्ञातां तद वधायार्जुनेन
सत्यां निस्तीर्णां शत्रुमध्ये च; तेन तदा नाशंसे विजयाय संजय"
136,"यदाश्रौषं शरान्तहये धनंजये; मुक्त्वा हयान पाययित्वॊपवृत्तान
पुनर युक्त्वा वासुदेवं परयातं; तदा नाशंसे विजयाय संजय"
137,"यदाश्रौषं वाहनेष्व आश्वसत्सु; रथॊपस्थे तिष्ठता गाण्डिवेन
सर्वान यॊधान वारितान अर्जुनेन; तदा नाशंसे विजयाय संजय"
138,"यदाश्रौषं नागबलैर दुरुत्सहं; दरॊणानीकं युयुधानं परमथ्य
यातं वार्ष्णेयं यत्र तौ कृष्ण पार्थौ; तदा नाशंसे विजयाय संजय"
139,"यदाश्रौषं कर्णम आसाद्य मुक्तं; वधाद भीमं कुत्सयित्वा वचॊभिः
धनुष्कॊट्या तुद्य कर्णेन वीरं; तदा नाशंसे विजयाय संजय"
140,"यदा दरॊणः कृतवर्मा कृपश च; कर्णॊ दरौणिर मद्रराजश च शूरः
अमर्षयन सैन्धवं वध्यमानं; तदा नाशंसे विजयाय संजय"
141,"यदाश्रौषं देवराजेन दत्तां; दिव्यां शक्तिं वयंसितां माधवेन
घटॊत्कचे राक्षसे घॊररूपे; तदा नाशंसे विजयाय संजय"
142,"यदाश्रौषं कर्ण घटॊत्कचाभ्यां; युद्धे मुक्तां सूतपुत्रेण शक्तिम
यया वध्यः समरे सव्यसाची; तदा नाशंसे विजयाय संजय"
143,"यदाश्रौषं दरॊणम आचार्यम एकं; धृष्टद्युम्नेनाभ्यतिक्रम्य धर्मम
रथॊपस्थे परायगतं विशस्तं; तदा नाशंसे विजयाय संजय"
144,"यदाश्रौषं दरौणिना दवैरथस्थं; माद्रीपुत्रं नकुलं लॊकमध्ये
समं युद्धे पाण्डवं युध्यमानं; तदा नाशंसे विजयाय संजय"
145,"यदा दरॊणे निहते दरॊणपुत्रॊ; नारायणं दिव्यम अस्त्रं विकुर्वन
नैषाम अन्तं गतवान पाण्डवानां; तदा नाशंसे विजयाय संजय"
146,"यदाश्रौषं कर्णम अत्यन्तशूरं; हतं पार्थेनाहवेष्व अप्रधृष्यम
तस्मिन भरातॄणां विग्रहे देव गुह्ये; तदा नाशंसे विजयाय संजय"
147,"यदाश्रौषं दरॊणपुत्रं कृपं च; दुःशासनं कृतवर्माणम उग्रम
युधिष्ठिरं शून्यम अधर्षयन्तं; तदा नाशंसे विजयाय संजय"
148,"यदाश्रौषं निहतं मद्रराजं; रणे शूरं धर्मराजेन सूत
सदा संग्रामे सपर्धते यः स कृष्णं; तदा नाशंसे विजयाय संजय"
149,"यदाश्रौषं कलहद्यूतमूलं; मायाबलं सौबलं पाण्डवेन
हतं संग्रामे सहदेवेन पापं; तदा नाशंसे विजयाय संजय"
150,"यदाश्रौषं शरान्तम एकं शयानं; हरदं गत्वा सतम्भयित्वा तद अम्भः
दुर्यॊधनं विरथं भग्नदर्पं; तदा नाशंसे विजयाय संजय"
151,"यदाश्रौषं पाण्डवांस तिष्ठमानान; गङ्गा हरदे वासुदेवेन सार्धम
अमर्षणं धर्षयतः सुतं मे; तदा नाशंसे विजयाय संजय"
152,"यदाश्रौषं विविधांस तात मार्गान; गदायुद्धे मण्डलं संचरन्तम
मिथ्या हतं वासुदेवस्य बुद्ध्या; तदा नाशंसे विजयाय संजय"
153,"यदाश्रौषं दरॊणपुत्रादिभिस तैर; हतान पाञ्चालान दरौपदेयांश च सुप्तान
कृतं बीभत्समय शस्यं च कर्म; तदा नाशंसे विजयाय संजय"
154,"यदाश्रौषं भीमसेनानुयातेन; अश्वत्थाम्ना परमास्त्रं परयुक्तम
करुद्धेनैषीकम अवधीद येन गर्भं; तदा नाशंसे विजयाय संजय"
155,"यदाश्रौषं बरह्मशिरॊ ऽरजुनेन मुक्तं; सवस्तीत्य अस्त्रम अस्त्रेण शान्तम
अश्वत्थाम्ना मणिरत्नं च दत्तं; तदा नाशंसे विजयाय संजय"
156,"यदाश्रौषं दरॊणपुत्रेण गर्भे; वैराट्या वै पात्यमाने महास्त्रे
दवैपायनः केशवॊ दरॊणपुत्रं; परस्परेणाभिशापैः शशाप"
157,"शॊच्या गान्धारी पुत्रपौत्रैर विहीना; तथा वध्वः पितृभिर भरातृभिश च
कृतं कार्यं दुष्करं पाण्डवेयैः; पराप्तं राज्यम असपत्नं पुनस तैः"
158,"कष्टं युद्धे दश शेषाः शरुता मे; तरयॊ ऽसमाकं पाण्डवानां च सप्त
दव्यूना विंशतिर आहताक्षौहिणीनां; तस्मिन संग्रामे विग्रहे कषत्रियाणाम"
159,"तमसा तव अभ्यवस्तीर्णॊ मॊह आविशतीव माम
संज्ञां नॊपलभे सूत मनॊ विह्वलतीव मे"
160,"इत्य उक्त्वा धृतराष्ट्रॊ ऽथ विलप्य बहुदुःखितः
मूर्च्छितः पुनर आश्वस्तः संजयं वाक्यम अब्रवीत"
161,"संजयैवं गते पराणांस तयक्तुम इच्छामि माचिरम
सतॊकं हय अपि न पश्यामि फलं जीवितधारणे"
162,"तं तथा वादिनं दीनं विलपन्तं महीपतिम
गावल्गणिर इदं धीमान महार्थं वाक्यम अब्रवीत"
163,"शरुतवान असि वै राज्ञॊ महॊत्साहान महाबलान
दवैपायनस्य वदतॊ नारदस्य च धीमतः"
164,"महत्सु राजवंशेषु गुणैः समुदितेषु च
जातान दिव्यास्त्रविदुषः शक्र परतिमतेजसः"
165,"धर्मेण पृथिवीं जित्वा यज्ञैर इष्ट्वाप्त दक्षिणैः
अस्मिँल लॊके यशः पराप्य ततः कालवशं गताः"
166,"वैन्यं महारथं वीरं सृञ्जयं जयतां वरम
सुहॊत्रं रन्ति देवं च कक्षीवन्तं तथौशिजम"
167,"बाह्लीकं दमनं शैब्यं शर्यातिम अजितं जितम
विश्वामित्रम अमित्रघ्नम अम्बरीषं महाबलम"
168,"मरुत्तं मनुम इक्ष्वाकुं गयं भरतम एव च
रामं दाशरथिं चैव शशबिन्दुं भगीरथम"
169,"ययातिं शुभकर्माणं देवैर यॊ याजितः सवयम
चैत्ययूपाङ्किता भूमिर यस्येयं सवनाकरा"
170,"इति राज्ञां चतुर्विंशन नारदेन सुरर्षिणा
पुत्रशॊकाभितप्ताय पुरा शैब्याय कीर्तिताः"
